102741411 1 2 2 2 2 2 2 2 1 2 2 5 1 1 2 1 1 1 2 2 5 4 3 3 2 4 4 2 2 3 3 3 3 3 1 3 3 3 2 2 2 2 1 3 2 1 1 1 2 1 1 1 2 4 3 4 3 2 2 3 2 3 1 4 3 3 3 2 2 3 2 3 12000000000000000000000000000000000000000000000000000000000000000000000000015.30924678515.30924678515.30924678515.30924678515.30924678515.30924678515.30924678515.30924678515.30924678515.30924678515.30924678515.30924678515.30924678515.30924678515.30924678515.30924678515.30924678515.30924678515.30924678515.30924678515.30924678515.30924678515.30924678515.30924678515.30924678515.30924678515.30924678515.30924678515.30924678515.30924678515.30924678515.30924678515.30924678515.30924678515.30924678515.30924678515.30924678515.30924678515.30924678515.30924678515.30924678515.30924678515.30924678515.30924678515.30924678515.30924678515.30924678515.30924678515.30924678515.30924678515.30924678515.30924678515.30924678515.30924678515.30924678515.30924678515.30924678515.30924678515.30924678515.30924678515.30924678515.30924678515.30924678515.30924678515.30924678515.30924678515.30924678515.30924678515.30924678515.30924678515.30924678515.30924678515.30924678515.30924678515.30924678515.30924678515.30924678515.30924678515.30924678515.30924678515.30924678515.30924678516.21852326116.21852326116.21852326116.21852326116.21852326116.15976049516.21852326116.21852326116.15976049516.21852326116.21852326116.35367762116.218523261 16.2828824816.218523261           0 16.2828824815.542751458 16.28288248
102752331 1 2 2 2 2 2 2 2 1 2 2 5 1 1 2 1 1 1 1 2 3 3 1 2 2 2 4 4 3 3 3 3 2 2 1 5 3 3 3 2 2 1 1 2 3 1 4 4 4 3 2 1 1-8-8-8-8-8-8-8-8-8-8-8-8-8-8-8-8-8-8-8-8100000000000000000000000000000000000000000000000000000000000000000000000008.02695997138.02695997138.02695997138.02695997138.02695997138.02695997138.02695997138.02695997138.02695997138.02695997138.02695997138.02695997138.02695997138.02695997138.02695997138.02695997138.02695997138.02695997138.02695997138.02695997138.02695997138.02695997138.02695997138.02695997138.02695997138.02695997138.02695997138.02695997138.02695997138.02695997138.02695997138.02695997138.02695997138.02695997138.02695997138.02695997138.02695997138.02695997138.02695997138.02695997138.02695997138.02695997138.02695997138.02695997138.02695997138.02695997138.02695997138.02695997138.02695997138.02695997138.02695997138.02695997138.02695997138.02695997138.02695997138.02695997138.02695997138.02695997138.02695997138.02695997138.44037260418.44037260418.4403726041           08.36222100598.44037260418.36222100598.44037260418.44037260418.44037260418.36222100598.43493597128.43493597128.43493597128.43493597128.43493597128.35755123758.35755123758.43493597128.35755123758.35755123758.35755123758.02695997138.02695997138.02695997138.02695997138.02695997138.02695997138.02695997138.02695997138.02695997138.02695997138.02695997138.02695997138.02695997138.02695997138.02695997138.02695997138.02695997138.02695997138.0269599713
102763321 1 1 2 2 2 1 2 2 1 2 2 4 1 1 2 1 1 1 2 2 1 3 2 2 2 2 2 2 2 3 3 2 2 3 1 4 4 3 2 2 2 4 1 4 3 3 4 3 1 3 2 1 2 4 4 4 3 4 3 2 4 4 1 4 4 5 3 5 2 2 3 3 1200000000000000000000000000000000000000000000000000000000000000000000000002.84414106942.84414106942.84414106942.84414106942.84414106942.84414106942.84414106942.84414106942.84414106942.84414106942.84414106942.84414106943.12116779692.98546484922.98546484923.12116779692.98546484923.12116779692.98546484923.1440334951           03.12116779693.12116779693.12116779693.12116779692.84414106942.84414106942.84414106942.84414106942.84414106942.84414106942.84414106942.84414106942.84414106942.84414106942.84414106942.84414106942.84414106942.84414106942.84414106942.84414106942.84414106942.84414106942.84414106942.84414106942.84414106942.84414106942.84414106942.84414106942.84414106942.84414106942.84414106942.84414106942.84414106942.84414106942.84414106942.84414106942.84414106942.84414106942.84414106942.84414106942.84414106942.84414106942.84414106942.84414106942.84414106942.84414106942.84414106942.84414106942.84414106942.84414106942.84414106942.84414106942.84414106942.84414106942.84414106942.84414106942.84414106942.84414106942.84414106942.84414106942.84414106942.84414106942.84414106942.84414106942.84414106942.84414106942.84414106942.84414106942.84414106942.84414106942.84414106942.84414106942.84414106942.84414106942.84414106942.84414106942.84414106942.84414106942.84414106942.8441410694
102772321 1 1 2 2 2 1 2 2 1 2 2 5 2 1 2 1 1 1 2 1 3 3 4 4 4 4 4 4 4 3 3 2 2 2 1 3 3 3 2 2 2 2 1 2 3 1 1 3 2 2 1 1 2 4 3 3 4 4 4 4 4 2 1 4 3 3 4 4 4 4 4 2 1200000000000000000000000000000000000000000000000000000000000000000000000004.82444384884.82444384884.82444384884.82444384884.82444384884.82444384884.82444384884.82444384884.82444384884.82444384884.82444384884.82444384884.82444384884.82444384884.82444384884.82444384884.82444384884.82444384884.82444384884.82444384884.82444384884.82444384884.82444384884.82444384884.82444384884.97737556564.97737556564.97737556564.97737556564.97737556564.98897783974.98897783974.98897783974.98897783974.98897783974.98897783974.98897783974.86425339374.98897783974.98897783974.85597616164.97737556564.97737556564.97737556564.97737556564.97737556564.97737556564.97737556564.85597616164.85597616164.97737556564.97737556564.97737556564.97737556564.97737556564.9773755656           04.97737556564.97737556564.97737556564.82444384884.82444384884.82444384884.82444384884.82444384884.82444384884.82444384884.82444384884.82444384884.82444384884.82444384884.82444384884.82444384884.82444384884.82444384884.82444384884.82444384884.82444384884.82444384884.82444384884.82444384884.82444384884.82444384884.82444384884.82444384884.82444384884.82444384884.82444384884.82444384884.82444384884.82444384884.82444384884.82444384884.82444384884.82444384884.82444384884.82444384884.82444384884.82444384884.82444384884.8244438488
102781341 1 1 1 2 2 1 1 2 2 1 2 5 1 1 2 1 1 2 2 2 5 2 5 4 4 2 2 4 2 2 4 1 4 1 1 5 4 5 5 4 5 4 5 2 2 2 2 2 3 3 4 5 2 2 3 4 5 3 3 3 5 2 1 4 2 4 5 2 3 2 5 2 11000000000000000000000000000000000000000000000000000000000000000000000000017.30382293817.30382293817.30382293817.30382293817.30382293817.30382293817.30382293817.30382293817.30382293817.30382293817.30382293817.30382293817.30382293817.30382293817.30382293817.30382293817.30382293817.30382293817.30382293817.30382293817.30382293817.30382293817.30382293817.30382293817.30382293817.30382293817.30382293817.30382293817.30382293817.30382293817.30382293817.30382293817.30382293817.30382293817.30382293817.30382293817.30382293817.30382293817.30382293817.30382293817.30382293817.30382293817.30382293817.30382293817.30382293817.30382293817.30382293817.30382293817.30382293817.30382293817.30382293817.30382293817.30382293817.30382293817.30382293817.30382293817.30382293817.30382293817.30382293817.30382293817.30382293817.30382293817.30382293817.30382293817.30382293817.30382293817.30382293817.30382293817.30382293817.30382293817.30382293817.30382293817.30382293817.30382293817.30382293817.30382293817.30382293817.30382293817.30382293817.30382293817.30382293817.303822938 18.5837245717.927828408 18.5837245718.02058140118.02058140117.927828408           018.020581401 18.5837245718.471095936 18.5837245718.47109593617.92782840818.36509251618.47109593617.92782840818.47109593618.36509251617.927828408
102792141 2 1 1 1 2 1 2 2 2 1 2 5 1 1 1 1 1 1 2 1 4 4 4 4 4 3 3 3 2 4 4 3 3 2 1 3 2 3 2 1 2 1 1 2 1 1 1 1 2 1 1 1 2 4 4 4 4 4 4 4 3 3 1 4 2 2 3 3 2 2 3 2 1200000000000000000000000000000000000000000000000000000000000000000000000004.97615591964.97615591964.97615591964.97615591964.97615591964.97615591964.97615591964.97615591964.97615591964.97615591964.97615591964.97615591964.97615591964.97615591964.97615591964.97615591964.97615591964.97615591964.97615591964.97615591964.97615591964.97615591964.97615591964.97615591964.97615591965.13400626525.13400626525.13400626525.13400626525.13400626525.13400626525.04698920995.14594978265.14594978265.14594978265.14594978265.14594978265.14594978265.14594978265.03713822255.14594978265.05722651055.1583710407           05.05722651055.15837104075.04698920995.14594978265.14594978265.04698920995.13400626525.14594978265.14594978265.13400626525.13400626525.13400626525.13400626525.13400626525.03713822255.13400626524.97615591964.97615591964.97615591964.97615591964.97615591964.97615591964.97615591964.97615591964.97615591964.97615591964.97615591964.97615591964.97615591964.97615591964.97615591964.97615591964.97615591964.97615591964.97615591964.97615591964.97615591964.97615591964.97615591964.97615591964.97615591964.97615591964.97615591964.97615591964.97615591964.97615591964.97615591964.97615591964.97615591964.97615591964.97615591964.97615591964.97615591964.97615591964.97615591964.97615591964.9761559196
102803241 2 1 2 2 2 1 2 2 2 2 2 4 1 1 2 1 1 1 1 2 3 5 3 3 3 3 4 4 2 2 3 2 2 3 1 2 4 4 4 4 3 2 1 2 1 1 1 2 3 2 2 1 2 5 5 4 3 4 3 3 4 3 1 5 5 4 3 4 3 3 4 3 120000000000000000000000000000000000000000000000000000000000000000000000000        1.12        1.12        1.12        1.12        1.12        1.12        1.12        1.12        1.12        1.12        1.12        1.12        1.12        1.12        1.12        1.12        1.12        1.12        1.12        1.12        1.12        1.12        1.12        1.12        1.12        1.12        1.12        1.12        1.12        1.12        1.12        1.12        1.12        1.12        1.12        1.12        1.12        1.12        1.12        1.12        1.12        1.12        1.12        1.12        1.12        1.12        1.12        1.12        1.12        1.12        1.12        1.12        1.12        1.12        1.12        1.12        1.12        1.12        1.12        1.12        1.12        1.12        1.12        1.12        1.12        1.12        1.12        1.12        1.12        1.12        1.12        1.12        1.12        1.12        1.12        1.12        1.12        1.12        1.12        1.12        1.12        1.12        1.12        1.12        1.12        1.12        1.12        1.12        1.12        1.12        1.12        1.12        1.12        1.12        1.12        1.12        1.12        1.12        1.12        1.12        1.12
102813321 1 1 2 2 2 1 2 2 1 2 2 4 2 1 2 2 2 1 2 2 1 2 5 3 3 3 3 3 4 2 2 2 2 2 1 3 3 2 2 1 1 3 1 1 2 1 2 1 2 2 1 1 2 3 3 4 4 3 3 2 3 2 1 5 3 4 4 3 2 2 4 5 1200000000000000000000000000000000000000000000000000000000000000000000000004.82444384884.82444384884.82444384884.82444384884.82444384884.82444384884.82444384884.82444384884.82444384884.82444384884.82444384884.82444384884.82444384884.82444384884.82444384884.82444384884.82444384884.82444384884.82444384884.82444384884.82444384884.82444384884.82444384884.82444384884.82444384884.97737556564.97737556564.97737556564.97737556564.97737556564.98897783974.98897783974.98897783974.98897783974.98897783974.98897783974.9889778397           04.98897783974.98897783974.85597616164.97737556564.97737556564.97737556564.97737556564.97737556564.97737556564.97737556564.85597616164.85597616164.97737556564.97737556564.97737556564.97737556564.97737556564.97737556564.97737556564.97737556564.97737556564.97737556564.82444384884.82444384884.82444384884.82444384884.82444384884.82444384884.82444384884.82444384884.82444384884.82444384884.82444384884.82444384884.82444384884.82444384884.82444384884.82444384884.82444384884.82444384884.82444384884.82444384884.82444384884.82444384884.82444384884.82444384884.82444384884.82444384884.82444384884.82444384884.82444384884.82444384884.82444384884.82444384884.82444384884.82444384884.82444384884.82444384884.82444384884.82444384884.82444384884.82444384884.8244438488
102822241 1 1 1 2 2 1 2 2 1 1 2 4 1 1 2 1 1 1 1 2 4 3 3 2 1 1 3 2 1 2 2 2 2 2 1 5 2 2 1 1 1 3 1 1 1 1 1 1 1 1 1 1 2 4 3 5 2 2 1 1 1 1 1 4 2 4 1 1 1 1 1 1 1200000000000000000000000000000000000000000000000000000000000000000000000004.97615591964.97615591964.97615591964.97615591964.97615591964.97615591964.97615591964.97615591964.97615591964.97615591964.97615591964.97615591964.97615591964.97615591964.97615591964.97615591964.97615591964.97615591964.97615591964.97615591964.97615591964.97615591964.97615591964.97615591964.97615591965.13400626525.13400626525.13400626525.13400626525.13400626525.13400626525.04698920995.14594978265.14594978265.14594978265.14594978265.14594978265.14594978265.14594978265.03713822255.14594978265.05722651055.15837104075.15837104075.05722651055.15837104075.04698920995.14594978265.14594978265.04698920995.13400626525.14594978265.14594978265.1340062652           05.13400626525.13400626525.13400626525.03713822255.13400626524.97615591964.97615591964.97615591964.97615591964.97615591964.97615591964.97615591964.97615591964.97615591964.97615591964.97615591964.97615591964.97615591964.97615591964.97615591964.97615591964.97615591964.97615591964.97615591964.97615591964.97615591964.97615591964.97615591964.97615591964.97615591964.97615591964.97615591964.97615591964.97615591964.97615591964.97615591964.97615591964.97615591964.97615591964.97615591964.97615591964.97615591964.97615591964.97615591964.97615591964.9761559196
102832421 1 1 1 1 2 1 2 2 1 1 2 5 1 1 2 1 1 1 1 2 1 4 3 2 2 2 2 2 3 3 4 4 2 2 2 3 3 5 2 2 2 2 1 2 2 2 2 2 2 3 2 1 2 4 4 4 4 4 4 4 3 4 1 5 3 3 4 5 4 4 4 4 1200000000000000000000000000000000000000000000000000000000000000000000000004.83516483524.83516483524.83516483524.83516483524.83516483524.83516483524.83516483524.83516483524.83516483524.83516483524.83516483524.83516483524.83516483524.83516483524.83516483524.83516483524.83516483524.83516483524.83516483524.83516483524.83516483524.83516483524.83516483524.83516483524.83516483524.98504486544.98504486544.99297862384.90835186754.99297862384.99297862384.99297862384.99297862384.99297862384.90835186754.99297862384.90835186754.90835186754.90835186754.9929786238           04.99297862384.99297862384.99297862384.90835186754.99297862384.99297862384.99297862384.99297862384.99297862384.99297862384.99297862384.99297862384.99297862384.99297862384.99297862384.99297862384.99297862384.98504486544.98504486544.83516483524.83516483524.83516483524.83516483524.83516483524.83516483524.83516483524.83516483524.83516483524.83516483524.83516483524.83516483524.83516483524.83516483524.83516483524.83516483524.83516483524.83516483524.83516483524.83516483524.83516483524.83516483524.83516483524.83516483524.83516483524.83516483524.83516483524.83516483524.83516483524.83516483524.83516483524.83516483524.83516483524.83516483524.83516483524.83516483524.83516483524.83516483524.83516483524.83516483524.8351648352
102842341 2 1 2 2 1 1 2 2 2 2 2 5 1 1 2 2 1 1 2 2 3 4 5 5 3 2 2 4 4 2 3 4 4 2 1 4 4 4 1 1 3 2 1 3 1 1 3 1 4 3 1 1 2 4 4 5 4 4 3 3 3 4 1 4 4 5 4 4 4 4 4 4 1200000000000000000000000000000000000000000000000000000000000000000000000008.02695997138.02695997138.02695997138.02695997138.02695997138.02695997138.02695997138.02695997138.02695997138.02695997138.02695997138.02695997138.02695997138.02695997138.02695997138.02695997138.02695997138.02695997138.02695997138.02695997138.02695997138.02695997138.02695997138.02695997138.02695997138.02695997138.02695997138.02695997138.02695997138.02695997138.02695997138.02695997138.02695997138.02695997138.02695997138.02695997138.02695997138.02695997138.02695997138.02695997138.02695997138.02695997138.02695997138.02695997138.02695997138.02695997138.02695997138.02695997138.02695997138.02695997138.02695997138.02695997138.02695997138.02695997138.02695997138.02695997138.02695997138.02695997138.02695997138.02695997138.44037260418.44037260418.44037260418.44037260418.36222100598.44037260418.3622210059           08.44037260418.44037260418.36222100598.43493597128.43493597128.43493597128.43493597128.43493597128.35755123758.35755123758.43493597128.35755123758.35755123758.35755123758.02695997138.02695997138.02695997138.02695997138.02695997138.02695997138.02695997138.02695997138.02695997138.02695997138.02695997138.02695997138.02695997138.02695997138.02695997138.02695997138.02695997138.02695997138.0269599713
102851441 2 1 1 2 2 1 2 2 2 2 2 4 2 2 1 2 1 2 2 1 1 2 4 3 2 2 3 2 2 2 2 2 3 1 1 4 2 4 4 4 5 2 1 2 3 2 2 1 2 5 2 1 2 4 3 4 4 4 3 2 1 2 1 2 2 2 4 4 4 2 2 2 12000000000000000000000000000000000000000000000000000000000000000000000000017.85360047617.85360047617.85360047617.85360047617.85360047617.85360047617.85360047617.85360047617.85360047617.85360047617.85360047617.85360047617.85360047617.85360047617.85360047617.85360047617.85360047617.85360047617.85360047617.85360047617.85360047617.85360047617.85360047617.85360047617.85360047617.85360047617.85360047617.85360047617.85360047617.85360047617.85360047617.85360047617.85360047617.85360047617.85360047617.85360047617.85360047617.85360047617.85360047617.85360047617.85360047617.85360047617.85360047617.85360047617.85360047617.85360047617.85360047617.85360047617.85360047617.85360047617.85360047617.85360047617.85360047617.85360047617.85360047617.85360047617.85360047617.85360047617.85360047617.85360047617.85360047617.85360047617.85360047617.85360047617.85360047617.85360047617.85360047617.85360047617.85360047617.85360047617.85360047617.85360047617.85360047617.85360047617.85360047617.85360047617.85360047617.85360047617.85360047617.85360047617.85360047617.853600476 19.2127121718.80235662319.14686773818.86109359318.861093593           0 18.5837245718.86109359318.86109359318.80235662318.31439522818.86109359318.86109359319.14686773818.52985870119.146867738 18.5837245718.74532217518.861093593
102863231 1 1 1 1 2 1 2 2 1 2 2 4 2 1 1 1 1 1 1 2 3 2 3 3 2 1 3 2 2 2 2 2 2 1 1 5 2 4 3 3 2 3 1 3 2 1 1 2 1 3 1 1 2 4 2 5 4 4 2 2 3 4 1 5 3 4 4 3 2 2 2 4 1200000000000000000000000000000000000000000000000000000000000000000000000005.30339225995.30339225995.30339225995.30339225995.30339225995.30339225995.30339225995.30339225995.30339225995.30339225995.30339225995.30339225995.30339225995.30339225995.30339225995.30339225995.30339225995.30339225995.30339225995.30339225995.30339225995.30339225995.30339225995.30339225995.30339225995.50185109015.50185109015.50185109015.44003253855.50185109015.44003253855.49087396415.42986425345.42986425345.42986425345.37019541545.42986425345.37019541545.49087396415.49087396415.49087396415.48014077435.4801407743           05.48014077435.41991944715.48014077435.42986425345.49087396415.49087396415.49087396415.42986425345.42986425345.49087396415.44003253855.37958773255.44003253855.50185109015.50185109015.44003253855.30339225995.30339225995.30339225995.30339225995.30339225995.30339225995.30339225995.30339225995.30339225995.30339225995.30339225995.30339225995.30339225995.30339225995.30339225995.30339225995.30339225995.30339225995.30339225995.30339225995.30339225995.30339225995.30339225995.30339225995.30339225995.30339225995.30339225995.30339225995.30339225995.30339225995.30339225995.30339225995.30339225995.30339225995.30339225995.30339225995.30339225995.30339225995.30339225995.30339225995.3033922599
102872341 2 1 1 2 2 2 2 1 2 1 2 4 1 1 2 2 2 1 2 1 1 2 5 4 5 5 5 5 2 4 5 3 3 2 1 3 3 4 3 3 3 3 3 3 3 3 4 4 3 4 3 1 2 3 3 3 3 3 3 3 2 3 1 3 3 5 4 3 3 2 2 3 1200000000000000000000000000000000000000000000000000000000000000000000000004.84153527634.84153527634.84153527634.84153527634.84153527634.84153527634.84153527634.84153527634.84153527634.84153527634.84153527634.84153527634.84153527634.84153527634.84153527634.84153527634.84153527634.84153527634.84153527634.84153527634.84153527634.84153527634.84153527634.84153527634.8415352763           04.99763625314.99763625314.99763625314.99763625314.92414160234.99763625314.99763625314.99763625314.99763625314.99763625314.99763625314.99763625314.99763625314.99763625314.92414160234.99763625314.85759914835.00479912244.99763625314.92414160234.99763625314.92414160234.99763625314.99763625314.99763625314.99763625314.99763625314.99763625314.99763625315.00479912245.00479912244.93010062815.00479912244.99763625314.84153527634.84153527634.84153527634.84153527634.84153527634.84153527634.84153527634.84153527634.84153527634.84153527634.84153527634.84153527634.84153527634.84153527634.84153527634.84153527634.84153527634.84153527634.84153527634.84153527634.84153527634.84153527634.84153527634.84153527634.84153527634.84153527634.84153527634.84153527634.84153527634.84153527634.84153527634.84153527634.84153527634.84153527634.84153527634.84153527634.84153527634.84153527634.84153527634.84153527634.8415352763
102882241 1 1 1 2 2 1 1 2 1 1 2 4 1 1 1 1 1 1 1 1 3 4 4 4 3 4 4 3 2 4 4 2 3 3 1 4 4 5 2 3 2 2 4 4 4 4 2 4 3 2 4 4 2 2 2 3 3 5 4 4 2 4 5 3 1 3 3 4 4 3 4 4 1200000000000000000000000000000000000000000000000000000000000000000000000001.58795693461.76263219741.66191035761.76263219741.76263219741.7626321974           01.75831202051.75831202051.75831202051.70807453421.76263219741.58795693461.58795693461.58795693461.58795693461.58795693461.58795693461.58795693461.58795693461.58795693461.58795693461.58795693461.58795693461.58795693461.58795693461.58795693461.58795693461.58795693461.58795693461.58795693461.58795693461.58795693461.58795693461.58795693461.58795693461.58795693461.58795693461.58795693461.58795693461.58795693461.58795693461.58795693461.58795693461.58795693461.58795693461.58795693461.58795693461.58795693461.58795693461.58795693461.58795693461.58795693461.58795693461.58795693461.58795693461.58795693461.58795693461.58795693461.58795693461.58795693461.58795693461.58795693461.58795693461.58795693461.58795693461.58795693461.58795693461.58795693461.58795693461.58795693461.58795693461.58795693461.58795693461.58795693461.58795693461.58795693461.58795693461.58795693461.58795693461.58795693461.58795693461.58795693461.58795693461.58795693461.58795693461.58795693461.58795693461.58795693461.58795693461.58795693461.58795693461.58795693461.58795693461.58795693461.58795693461.58795693461.58795693461.58795693461.58795693461.5879569346
102891211 1 2 2 2 2 2 1 2 1 2 2 5 1 1 2 1 1 1 2 1 5 2 5 5 2 4 4 5 3 3 3 1 3 3 1 4 4 1 1 1 1 1 1 1 1 1 2 2 2 2 1 1 2 1 4 3 1 1 1 1 1 1 1 4 4 5 4 5 4 3 2 4 1200000000000000000000000000000000000000000000000000000000000000011111111118.63698585498.63698585498.63698585498.63698585498.63698585498.63698585498.63698585498.63698585498.63698585498.63698585498.63698585498.63698585498.63698585498.63698585498.63698585498.63698585498.63698585498.63698585498.63698585498.63698585498.63698585498.63698585498.63698585498.63698585498.63698585498.63698585498.63698585498.63698585498.63698585498.63698585498.63698585498.63698585498.63698585498.63698585498.63698585498.63698585498.63698585498.63698585498.63698585498.63698585498.63698585498.63698585498.63698585498.63698585498.63698585498.63698585498.63698585498.63698585498.63698585498.63698585498.63698585498.63698585498.63698585498.63698585498.63698585498.63698585498.63698585498.63698585498.63698585498.63698585499.13164680129.1025915614           09.13164680129.13164680129.13164680129.13164680128.92410937399.13164680129.13164680128.92410937399.10259156148.90031174898.90031174899.10259156148.90031174899.10259156148.90031174899.10259156149.10259156149.10259156149.10259156148.63698585498.63698585498.63698585498.63698585498.63698585498.63698585498.63698585498.63698585498.63698585498.63698585498.63698585498.63698585498.63698585498.63698585498.63698585498.63698585498.63698585498.63698585498.6369858549
102901431 2 1 1 2 2 1 2 2 2 2 2 2 2 2 1 2 1 2 2 2 2 2 3 3 1 1 2 3 1 2 3 3 1 1 1 5 5 3 4 2 1 2 5 5 2 4 1 4 4 2 5 1 2 4 2 5 4 1 1 1 4 4 1 2 1 1 5 2 2 2 2 4 120000000000000000000000000000000000000000000000000000000000000000000000000 16.57333553 16.57333553 16.57333553 16.57333553 16.57333553 16.57333553 16.57333553 16.57333553 16.57333553 16.57333553 16.57333553 16.57333553 16.57333553 16.57333553 16.57333553 16.57333553 16.57333553 16.57333553 16.57333553 16.57333553 16.57333553 16.57333553 16.57333553 16.57333553 16.57333553 16.57333553 16.57333553 16.57333553 16.57333553 16.57333553 16.57333553 16.57333553 16.57333553 16.57333553 16.57333553 16.57333553 16.57333553 16.57333553 16.57333553 16.57333553 16.57333553 16.57333553 16.57333553 16.57333553 16.57333553 16.57333553 16.57333553 16.57333553 16.57333553 16.57333553 16.57333553 16.57333553 16.57333553 16.57333553 16.57333553 16.57333553 16.57333553 16.57333553 16.57333553 16.57333553 16.57333553 16.57333553 16.57333553 16.57333553 16.57333553 16.57333553 16.57333553 16.57333553 16.57333553 16.57333553 16.57333553 16.57333553 16.57333553 16.57333553 16.57333553 16.57333553 16.57333553 16.57333553 16.57333553 16.57333553 16.57333553 16.5733355317.52405679617.37617446417.23076715117.50163420517.52405679617.52405679617.35517701917.52405679616.947133131 17.67447788 17.67447788           017.52405679617.355177019 17.6744778817.524056796 17.6744778817.49056430117.650584279
102911441 2 1 1 2 2 1 2 2 2 2 2 3 2 1 2 2 1 1 2 1 1 3 3 2 3 3 3 3 3 3 3 3 2 1 1 5 5 4 3 3 3 2 1 3 3 1 2 2 3 3 2 1 2 4 5 5 5 3 3 3 4 4 1 4 4 5 5 4 3 4 4 3 1200000000000000000000000000000000000000000000000000000000000000000000000007.49625187417.49625187417.49625187417.49625187417.49625187417.49625187417.49625187417.49625187417.49625187417.49625187417.49625187417.49625187417.49625187417.49625187417.49625187417.49625187417.49625187417.49625187417.49625187417.49625187417.49625187417.49625187417.49625187417.49625187417.49625187417.49625187417.49625187417.49625187417.49625187417.49625187417.49625187417.49625187417.49625187417.49625187417.49625187417.49625187417.49625187417.49625187417.49625187417.49625187417.49625187417.49625187417.49625187417.49625187417.49625187417.49625187417.49625187417.49625187417.49625187417.49625187417.49625187417.49625187417.49625187417.49625187417.49625187417.49625187417.49625187417.49625187417.49625187417.4962518741 7.853216249 7.853216249 7.853216249 7.853216249 7.853216249 7.853216249 7.853216249 7.853216249 7.853216249           0 7.853216249 7.853216249 7.853216249 7.853216249 7.853216249 7.853216249 7.853216249 7.853216249 7.853216249 7.853216249 7.853216249 7.8532162497.49625187417.49625187417.49625187417.49625187417.49625187417.49625187417.49625187417.49625187417.49625187417.49625187417.49625187417.49625187417.49625187417.49625187417.49625187417.49625187417.49625187417.49625187417.4962518741
102921421 2 1 2 2 2 1 2 2 2 2 2 2 1 1 2 2 2 2 2 2 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 3 1 3 3 1 2 4 1 3 1 1 4 4 3 4 4 1 2 2 2 3 3 3 3 3 3 3 1 3 3 3 3 3 3 3 3 3 120000000000000000000000000000000000000000000000000000000000000000000000000 16.57333553 16.57333553 16.57333553 16.57333553 16.57333553 16.57333553 16.57333553 16.57333553 16.57333553 16.57333553 16.57333553 16.57333553 16.57333553 16.57333553 16.57333553 16.57333553 16.57333553 16.57333553 16.57333553 16.57333553 16.57333553 16.57333553 16.57333553 16.57333553 16.57333553 16.57333553 16.57333553 16.57333553 16.57333553 16.57333553 16.57333553 16.57333553 16.57333553 16.57333553 16.57333553 16.57333553 16.57333553 16.57333553 16.57333553 16.57333553 16.57333553 16.57333553 16.57333553 16.57333553 16.57333553 16.57333553 16.57333553 16.57333553 16.57333553 16.57333553 16.57333553 16.57333553 16.57333553 16.57333553 16.57333553 16.57333553 16.57333553 16.57333553 16.57333553 16.57333553 16.57333553 16.57333553 16.57333553 16.57333553 16.57333553 16.57333553 16.57333553 16.57333553 16.57333553 16.57333553 16.57333553 16.57333553 16.57333553 16.57333553 16.57333553 16.57333553 16.57333553 16.57333553 16.57333553 16.57333553 16.57333553 16.5733355317.52405679617.37617446417.23076715117.501634205           017.52405679617.35517701917.52405679616.947133131 17.67447788 17.67447788 17.6744778817.52405679617.355177019 17.6744778817.524056796 17.6744778817.49056430117.650584279
102932331 2 1 1 2 2 1 2 2 2 1 2 5 1 1 2 1 1 1 1 2 4 5 5 5 5 5 5 4 3 5 5 5 5 5 1 3 3 2 1 1 1 1 1 1 1 1 1 1 1 2 1 1 2 4 2 4 2 3 5 5 5 5 1 5 3 3 2 4 5 5 5 5 1200000000000000000000000000000000000000000000000000000000000000000000000005.22925350515.22925350515.22925350515.22925350515.22925350515.22925350515.22925350515.22925350515.22925350515.22925350515.22925350515.22925350515.22925350515.22925350515.22925350515.22925350515.22925350515.22925350515.22925350515.22925350515.22925350515.22925350515.22925350515.22925350515.22925350515.4137039431 5.318726681 5.3187266815.41370394315.41370394315.41370394315.41370394315.41370394315.41370394315.41370394315.41370394315.41370394315.4137039431 5.318726681 5.3187266815.33290239175.33290239175.41370394315.4137039431 5.318726681 5.3187266815.41370394315.4137039431           05.22702449685.41370394315.41370394315.41370394315.41370394315.41370394315.39811066135.39811066135.39811066135.41370394315.41370394315.22925350515.22925350515.22925350515.22925350515.22925350515.22925350515.22925350515.22925350515.22925350515.22925350515.22925350515.22925350515.22925350515.22925350515.22925350515.22925350515.22925350515.22925350515.22925350515.22925350515.22925350515.22925350515.22925350515.22925350515.22925350515.22925350515.22925350515.22925350515.22925350515.22925350515.22925350515.22925350515.22925350515.22925350515.22925350515.22925350515.22925350515.22925350515.22925350515.22925350515.2292535051
